Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2
0.2658984628521557,0.4555445463988091,0.9833488437942105,0.26475713352210845,0.0,0.02873895449665538
0.3493821786044539,0.3339651631987823,0.9768076931283822,0.34722084711193835,0.0,0.029399620117268148
0.10803400353543584,0.2561017054619777,0.9778530827619603,0.10741371457990931,0.0,0.028078288876042613
0.410772981694755,0.41723746751102114,0.9773187028836586,0.40722955981069686,0.1570048309178744,0.08010570649929805
0.21022519444268697,0.383147374316116,0.9574925404712388,0.22394606047405002,0.0006262300948291286,0.12304897183912793
0.3109662616851015,0.3975454367045286,0.9529686999539259,0.318934278529138,0.35525138665235284,0.10322900322074491
0.20258826753168505,0.4234313148283768,0.9781791072680743,0.20870873844082294,0.09107174807657899,0.4361218928070031
0.21356244812382655,0.34691767544048596,0.9545438970504307,0.22006494920892652,0.04312041510109143,0.0
0.34827855949634073,0.5542823226448781,0.9756328646250061,0.35765628403397953,0.3232241903739488,0.1335370385663556
0.46065078332236276,0.3873021343404318,0.9693268264287415,0.4615057127581632,0.04544641259617105,0.6624824510694525
0.3024272497552052,0.22344280264411223,0.972802652407354,0.2995881269677828,0.12041510109142958,0.1746634734495004
0.617211346411122,0.778017107272266,0.9784156309769513,0.6143838735866616,0.1869744140275541,0.5710628458171608
0.29634016607917313,0.3223241765868742,0.9801911393815588,0.2953901902932615,0.0,0.23354529688661327
0.5234590288738433,0.4846565861083588,0.976974332266474,0.5214649214867032,0.2947754517802827,0.31323808737302833
0.4159198522809594,0.3972008022324655,0.9781685794227986,0.41490267519455065,0.0,0.19514410768849616
0.3566709249995705,0.36302933700943435,0.9787852345530542,0.3597453515771965,0.10270173555197709,0.0709389710132959
0.4351024618583118,0.5719209063886614,0.9726687257965402,0.43692204114770006,0.15789944533905886,0.18383020893550253
0.8023155889760434,0.611539510906245,0.9720784608414396,0.801172254014772,0.5463410270173555,0.6609133702204972
0.4580844708556986,0.4226175945471168,0.9745934021965431,0.4592384309221599,0.1461799964215423,0.2394912874721282
0.6598938363668891,0.44792429529430344,0.974901729761671,0.6535811172055999,0.1841116478797638,0.42868940457510946
0.4342565214713412,0.4544149111848246,0.9773221463075825,0.43302112829448924,0.3155305063517624,0.1925840284086217
0.7058884406163675,0.33016461082630905,0.9685071504109021,0.7026692540741768,0.12605117194489174,0.3409860434387646
0.27516735499706074,0.3574242402485197,0.9782366293824766,0.2726975703451417,0.0,0.04153935089602775
0.14977250949326115,0.29246542885452115,0.9748922180087006,0.14869012494802084,0.0,0.02997770253530432
0.10511196873665778,0.2722037938511466,0.982283047640165,0.10423555969188728,0.0,0.02716987364770006
0.11909449602441537,0.25914597663186817,0.9806249543464081,0.11825508405774143,0.0,0.02733504005285325
0.10854181916149247,0.27093056094046913,0.9874152169757864,0.10868101621750065,0.0,0.02593112560905112
0.10909949457261574,0.2713326344912094,0.9842259854768798,0.10895823845072375,0.0,0.028078288876042613
0.21243913649556098,0.4708281279168282,0.9899059414642771,0.21485713154194966,0.0,0.028408621686348997
0.8442061882278113,0.5883293365307753,0.9710192410625932,0.842310053266272,0.4245840042941492,0.37765298538277314
0.17160187757704906,0.32307567119956726,0.9806838594753374,0.17116492742717965,0.0,0.028656371294078786
0.3441624037947067,0.40389245489835673,0.9775009503285534,0.34546840656620664,0.3247450348899624,0.08605169708481296
0.22839929559436423,0.36124872557044185,0.9556750053598868,0.23578741015029406,0.17051350867775988,0.14245602444462796
0.44162068602874344,0.4366758090533561,0.954160971375212,0.45287222035207225,0.445965288960458,0.6217689321991907
0.22204615340138004,0.43160202377020535,0.9762083962416778,0.23030237025009404,0.041778493469314726,0.2654224130811793
0.22276932977974123,0.3000904665489166,0.9530360725187337,0.22862913605671173,0.08570406154947217,0.0
0.21764885555033678,0.45094942010463485,0.9739055641553342,0.22317379853864278,0.05555555555555555,0.20769675448013875
0.26824857658693424,0.3775135580158627,0.9724453266132751,0.2708857250351478,0.08758275183395955,0.41489800974481794
0.1031867106494216,0.21090672372281813,0.9762229037818165,0.10224550008910714,0.0,0.023288463126600052
0.3691425751028724,0.3157091093592192,0.9798364667173884,0.36823033207263217,0.10207550545714797,0.024692377570402182
0.2702785821217894,0.3032735488256102,0.979098275657488,0.27129165759093876,0.12077294685990338,0.31868857874308365
0.37570060330339927,0.3769966063077681,0.9786078135466103,0.375497514900695,0.3117731257827876,0.039639937236766044
0.3948589114729041,0.381314110388336,0.9765886405622015,0.39372487673511414,0.0,0.2694689900074325
0.35657162441922774,0.3116261481832498,0.9735267028493373,0.3558840419001604,0.09894435498300232,0.38021306466264765
0.42487450208300764,0.304111202056319,0.9682329466123651,0.4238727945981267,0.19753086419753085,0.029647369724997936
0.49672203337421267,0.5778610644418596,0.979707338320239,0.49956436506207796,0.5872249060654857,0.6085556197869354
0.4509415329076676,0.3464629494009583,0.9774689716457183,0.44781291459575057,0.14743245661120055,0.22181848212073665
0.43705411630234803,0.3945825375627642,0.9787636708163501,0.43849626740064546,0.33503310073358383,0.23428854570980265
0.4487573391299174,0.3418343169775557,0.9794587061780557,0.44462485891368486,0.16684558955090356,0.34131637624907096
0.3048104636834314,0.272419190396186,0.9826162412419899,0.3010435436922041,0.03157988906781177,0.0607812370963746
0.2742304938255569,0.2859700263741103,0.9821364481003194,0.2711530464743272,0.10082304526748971,0.06416714840201504
0.621870931871003,0.4571767735512189,0.9742474792161141,0.6204233579533078,0.3316335659330828,0.47873482533652656
0.6989009478806029,0.5647505947337939,0.9749042699924346,0.6925803449436645,0.41420647700840935,0.2972995292757453
0.29666195023825853,0.3852391140979432,0.9808819128005389,0.2981921150076236,0.09733404902487028,0.028408621686348997
0.23152118852319925,0.36312506880722967,0.977895278817422,0.23499534662679947,0.0,0.2493186885787431
0.4889397170059157,0.4703255359784029,0.9772556769359352,0.4886338884378527,0.10037573805689746,0.7041869683706334
0.33318193835570803,0.4755381323683568,0.9776299093769852,0.3333894378329142,0.10395419574163535,0.03798827318523412
0.2937943841122423,0.43349272677666245,0.9796724242596327,0.29865745232767665,0.09787081767758096,0.03864893880584689
0.7352244297863193,0.5540573529200591,0.9724441129474659,0.7317280845923844,0.23438897835033098,0.6364687422578248
0.682830175477114,0.4841683539396028,0.9744337345806581,0.6756598879230115,0.09402397566648774,0.6273845899743993
0.7533310735817299,0.4463351474509015,0.9739583445056446,0.7531633036969565,0.3033637502236536,0.37963498224461145
0.4379909774738518,0.4204588425068328,0.9755697257781375,0.4389913071028296,0.1320450885668277,0.7193822776447271
0.42985587170197415,0.41240779831224844,0.976797108833534,0.426734124076751,0.3072105922347468,0.034684945082170286
0.20910272079400238,0.4182043586687536,0.9580132595529893,0.21942139759608717,0.20209339774557164,0.044429762986208605
0.19097931740697274,0.5341642853381965,0.9541028283155119,0.20118413496762438,0.1417963857577384,0.06903955735403419
0.2102092728306489,0.6063029815668424,0.9781296009929705,0.22065899685154747,0.20835569869386295,0.18316954331488977
0.23986956009842905,0.3332088819961994,0.9561722131946812,0.246104037543811,0.04938271604938271,0.03286811462548518
0.3320376772379187,0.4298979977694491,0.9740653728951506,0.3390328904378131,0.26194310252281267,0.2891237922206623
0.3181091996331325,0.33134689852908095,0.9722177501616434,0.31754816736302255,0.21470746108427266,0.03666694194400859
0.31124363292639645,0.3321941249395693,0.9762839257697153,0.3125185639888319,0.0,0.36229250970352633
0.4331591872100852,0.3470660597270686,0.9816913996705376,0.4309320607512722,0.0905349794238683,0.48129490461640106
0.11543629616377138,0.36291924544196974,0.9756538074164126,0.11714619512484901,0.0,0.04608142703774053
0.11611631659371355,0.372420626373153,0.9767213535072062,0.11772044117938259,0.0,0.04773309108927244
0.15212765110552548,0.41055538802490943,0.9764105986104599,0.15586820062969048,0.0,0.08473036584358742
0.19952084327561187,0.44532996357405097,0.9781194682947025,0.20476822241143738,0.08516729289676149,0.10777107936245768
0.25636602612904125,0.5225855243948554,0.9762438747980093,0.2631037009168135,0.1370549293254607,0.032124865802295816
0.20912744119164045,0.3954297639732525,0.9760451723027236,0.2135304251400962,0.1412596171050277,0.029317036914691553
0.21549859994561507,0.3581805214511026,0.9771956428155555,0.21783727054909802,0.0655752370728216,0.13254604013543647
0.17232631092478168,0.3485738355423446,0.9759887509549856,0.1778479634066652,0.09563428162461979,0.02972995292757453
0.3506223883842622,0.508953316388805,0.9722509142855014,0.35897308964178926,0.5882089819287887,0.03823602279296391
0.4679516804214031,0.6394740495029126,0.9738589650332155,0.47679253876160865,0.3814635891930578,0.18886778429267487
0.2209261936914383,0.32462652632385103,0.964213257227267,0.23268846161462148,0.12542494185006262,0.041787100503757536
0.2162196813750239,0.3237266474245753,0.9565286640203859,0.2241836795310984,0.10064412238325281,0.04352134775786605
0.2648354857537186,0.39426183604014986,0.9548874209240276,0.27502425694540705,0.0,0.1213147245850194
0.26720361604948767,0.3915574127524328,0.9542622701331069,0.27970733252806873,0.11844694936482375,0.15236600875381948
0.22925696769546816,0.38754146383492005,0.9560053482582993,0.2361339379418229,0.15852567543388799,0.04500784540424478
0.004763494927919091,0.006844823542363714,0.013868841450424349,0.004821686699273282,0.0,0.0014864976463787266
0.0,0.0,0.0,0.0,0.0,0.0
0.08816006080379839,0.17164232685707723,0.38183941609465377,0.0923645076335122,0.10860619073179459,0.04129160128829796
0.568435906922256,0.4144085928861701,0.9774635807115424,0.5620977802419754,0.13267131866165682,0.03129903377652986
0.3446777612369919,0.35236002814514855,0.9787420224052868,0.3436268588740817,0.08015745213812846,0.21174333140639195
0.5573259736380003,0.4929134536682031,0.9755742417439396,0.558899823765866,0.5123456790123456,1.0
0.3863249274204935,0.5852515592316566,0.9802165416891948,0.3914674956931546,0.09715512614063339,0.35320835742010076
0.32745141499137087,0.41667743649391864,0.9552691047086507,0.33761707688956655,0.26060118089103596,0.20587992402345365
0.30563042670339247,0.6119463710468751,0.9538780461177202,0.31830062771034234,0.4011451064591161,0.08481294904616402
0.2214968577860663,0.5904641556216105,0.977254999541065,0.23048058454288034,0.261406333870102,0.06358906598397886
0.16489301305195092,0.36199543359324515,0.9555952703386963,0.173709431496406,0.015118983718017533,0.0
0.2590555215941053,0.3562754586749762,0.9719864198134386,0.26358883982495396,0.0,0.3422247914774135
0.29205515749197736,0.3605163773173078,0.9706815597197527,0.29153878141026907,0.0,0.02898670410438517
0.3143663638348124,0.3143592910103055,0.9740631149122496,0.31338983386467595,0.11316872427983539,0.03278553142290858
0.45106764883460077,0.4269590315771335,0.9804391788032307,0.452535593354587,0.30613705492932547,0.024362044760095798
0.3424692660513941,0.528128395487203,0.9580072194487292,0.35423060929486544,0.3231347289318304,0.19935585101990255
0.30749283632205726,0.7145229923845355,0.9579314641224016,0.32607275103463296,0.2841295401681875,0.19960360062763235
0.18946550729398376,0.2660913185619169,0.9576141328504562,0.19484762677966772,0.0,0.03369394665125114
0.35466312592361054,0.32523442323985124,0.9561868054091787,0.3615472960931466,0.1979781714081231,0.47534891403088614
0.2580591638723539,0.3139715772292345,0.958656502431904,0.26525217322429256,0.09071390230810521,0.17119497894128335
0.3417972064274709,0.409870905670673,0.9591691774495699,0.347636680461773,0.2925389157273215,0.3231480716822199
0.2994608020386367,0.4017337028580728,0.9549020978128839,0.30790479396447595,0.41894793344068704,0.04376909736559584
0.41235466815380106,0.4488193876036895,0.9565416474220665,0.4235460683946852,0.48488101628198244,0.14311669006524075
0.23464727134993896,0.2806856311358099,0.9538745744690098,0.23799528722203522,0.0,0.03864893880584689
0.2373267110600316,0.3085340111144617,0.9570800069952311,0.24236153739529911,0.08328860261227411,0.32752498141877945
0.3068966138502103,0.3969949788672056,0.954364669657666,0.31347894101106905,0.08552513866523528,0.31315550417045174
0.2418383931238747,0.3244350627282605,0.9573461667296832,0.24679709312686876,0.08543567722311683,0.33991246180526885
0.3381708497909031,0.41784057783713147,0.9528799894507037,0.34669610502762316,0.7210592234746823,0.04839375670988521
0.31680823633370525,0.4170077111963124,0.9554108213604731,0.325260885923051,0.2122920021470746,0.2274341398959452
0.45121178132252443,0.5262711986099743,0.9547546233046641,0.46382249856438484,0.39058865628913936,0.45701544305888187
0.34304118711539355,0.36162686617173323,0.9547470590619457,0.3508643393200135,0.4074074074074074,0.039061854818729876
0.2223453121117797,0.27102629273826445,0.9579488505907391,0.22862913605671173,0.0,0.15748616731356843
0.33725870901703736,0.35195316800451854,0.9544414975258717,0.3442011049286153,0.20128824476650561,0.49120488892559255
0.1966214339255195,0.310137518727533,0.9555190916405747,0.19901586107205796,0.08364644838074789,0.039392187629036256
0.31599749108913455,0.459962568867062,0.9741197902830642,0.32391437793311023,0.11952048667024512,0.03319844743579156
0.26678755918754526,0.3412024871121067,0.9805866250866642,0.268885764638324,0.10601180891035963,0.03344619704352135
0.26113538691402705,0.4455070673999722,0.9794644922592395,0.2634502287083424,0.0,0.14369477248327692
0.33543065656119153,0.34275334223639053,0.9802626609899471,0.3342310053266272,0.0,0.4513997852836733
0.4403800572591447,0.4363838270700805,0.9527273780313844,0.4568721411457199,0.2876185364108069,0.07837145924518953
0.35480851538090563,0.5529947299645314,0.9529267296967541,0.3639333874576741,0.29781714081230987,0.06846147493599802
0.22405981833440658,0.5249692461599582,0.9778850049952227,0.23300528702401932,0.2528180354267311,0.29424395078041127
0.228290777238631,0.36960611151797124,0.9539186051355789,0.23646066414526445,0.09804974056181785,0.0
0.1888542011896796,0.41170895618834275,0.9727663271074346,0.1961941347696085,0.0,0.321083491617805
0.36792331481258794,0.4456123723775471,0.9688672422340346,0.3683788439832874,0.43299337985328323,0.028656371294078786
0.4362475609556822,0.47991786211749166,0.970172892621736,0.43839725946020863,0.09885489354088388,0.4554463622099265
0.5212094726887789,0.3875606101944791,0.9742703412929864,0.5230886517098672,0.42503131150474144,0.026261458419357505
0.19425875049702662,0.4984276052212122,0.9770646233577266,0.2008475079701392,0.08561460010735372,0.07077380460814271
0.2637716706757006,0.5545168655494765,0.9748299541302063,0.2696976297499059,0.29719091071748077,0.17730613593195146
0.20731698630699463,0.6025407219134872,0.9773360329024237,0.2185798301023742,0.2029880121667561,0.33124122553472624
0.4227108388049908,0.7360770066581465,0.973423315457259,0.42593215975921267,0.294238683127572,0.3714592451895285
0.40790541556873877,0.573945633912032,0.976339443924293,0.41126908378051913,0.3689389872964752,0.4160541745808903
0.14213683955163064,0.43273165898418986,0.9786033822551671,0.14818518445179304,0.0,0.04368651416301925
0.1764701199525871,0.4499059435086661,0.9751866589789875,0.18229341993227857,0.08704598318124887,0.04418201337847882
0.22505743302552944,0.5440007275616632,0.9760833322137501,0.23572800538603195,0.15754159957058506,0.21372532826823026
0.16905106773263254,0.5326182168038024,0.9777853997245034,0.17827369755054354,0.08337806405439255,0.19819968618383021
0.11863570220384438,0.49906422167655096,0.9788449299759987,0.1288390328904378,0.0,0.07853662565034272
0.10004763913917708,0.46219311975569244,0.976745005878094,0.10947307974099522,0.0,0.06491039722520439
0.14971678385112788,0.42926616790400013,0.9800503541476832,0.1573731213243302,0.0,0.06532331323808738
0.22462084566385368,0.4721252937769545,0.9771648495737436,0.2316785806221659,0.1775809626051172,0.29903377652985386
0.197953402469442,0.43658486384545053,0.9758327243365285,0.2050949486148789,0.08686706029701198,0.11016599223717896
0.3102254877355403,0.4954072670007706,0.9744667011310123,0.31573632205302865,0.2328681338343174,0.5327442398216203
0.2713876480971788,0.5204124125849021,0.9731061817588174,0.2772717371933229,0.0,0.360723428854571
0.2732228233794627,0.4934830578650851,0.9755116391680101,0.2808459238430922,0.390320271962784,0.05508299611858948
0.2797414665396848,0.45078667604838285,0.9754958050629169,0.2831132056790955,0.27276793701914476,0.06540589644066397
0.5127638954821587,0.588927660266996,0.9791166499933446,0.5191481356804816,0.1777598854893541,0.6752828474688248
0.48770788702191686,0.42530765806516463,0.9801213959347049,0.48414882873606463,0.29513329754875645,0.29011479065158147
0.49759353213840235,0.40973209456386983,0.9767636906865995,0.4943664481891447,0.09626051171944891,0.3931786274671732
0.3255391455876394,0.33202180770353773,0.9769873438929408,0.32538959624561886,0.10082304526748971,0.25691634321578993
0.3443392174862875,0.40427059549964817,0.9532448512627147,0.35507217678857844,0.0846305242440508,0.4075481047155009
0.20635289079910987,0.41244609103136654,0.9530084404529829,0.2125997504999901,0.08811952048667024,0.05772565860104055
0.2845372236814705,0.5122704231824121,0.9750833844860542,0.2876279677630146,0.0891930577920916,0.2516310182508878
0.31080243667702545,0.31395721745956523,0.9533135786172633,0.31550860379002393,0.03909465020576131,0.17904038318605997
0.279989089505856,0.43495263669304074,0.9715130901478223,0.2856577097483218,0.3249239577741993,0.04550334461970435
0.4412201317890486,0.3666001330671989,0.9706781727454012,0.4425357913704679,0.22347468241188045,0.6817243372697993
0.3864673839492553,0.46315043773364545,0.9736802456866034,0.3907249361398784,0.4510645911612095,0.024857543975555372
0.37059982159414717,0.3533460656624401,0.9781760025415855,0.36768578840022964,0.041062801932367145,0.3063836815591709
0.1664189738688637,0.49467970533752637,0.9789228586108685,0.1747094116948179,0.0,0.05227516723098522
0.26986503919858984,0.6185470785048607,0.9806992984334227,0.2775885626027207,0.3377169439971372,0.16252374267074077
0.19211184681062873,0.5580733018375718,0.8895929906791594,0.20049107938456665,0.07711576310610127,0.05219258402840862
0.17884034519730854,0.5599352853046904,0.9612527311714426,0.1896596107007782,0.07425299695831096,0.05739532579073417
0.1507592304498316,0.4214305202544551,0.9540751398001888,0.1622641135819093,0.07586330291644301,0.05731274258815757
0.1586048142764905,0.3745841650033267,0.9392278861339867,0.17014514564068037,0.08132045088566828,0.05541332892889587
0.14201365655323075,0.44757487423235065,0.952126698130153,0.15282865685828,0.09554482018250134,0.05805599141134694
0.23262774055984575,0.5339871815122752,0.9574389980516993,0.24605453357359258,0.1888531043120415,0.19968618383020895
0.22211654368617997,0.5651957475935419,0.9521054166413113,0.2346389180412269,0.03828949722669529,0.042282599719217114
0.2882176300010097,0.522327048540808,0.9583777262179927,0.30108314686837884,0.6343710860619073,0.1763977207036089
0.20761321208886102,0.34408401422574514,0.9530981105989378,0.21927288568543193,0.1562891393809268,0.10636716491865555
0.1728927851215049,0.2699876027321855,0.956602302487744,0.18184788420031286,0.0,0.13271120654058965
0.09899890769361622,0.25903588506440356,0.957732225356177,0.1054533573592602,0.0,0.012470063589065985
0.1936780306474272,0.2754491017964072,0.9548980334436622,0.20232272628264786,0.08722490606548577,0.300024774960773
0.2519205444520933,0.2882867358807565,0.9573771293202127,0.25829191501158394,0.16434066917158704,0.0040465769262532005
0.3397718097803111,0.4277536054988344,0.9571883619496914,0.35227025207421636,0.08114152800143137,0.8477165744487571
0.06727216277920954,0.2837873413843775,0.9580207391213489,0.07367180847904002,0.0,0.0
0.09779556901536979,0.309912549002714,0.9572818142170055,0.10459198827745986,0.0,0.0
0.1701794072383838,0.3489088968346281,0.9547805336584528,0.17839250707906773,0.29316514582215064,0.0
0.469553478390392,0.4967714451193536,0.973729187465982,0.46704025662858156,0.0,0.0385663556032703
0.3773870372100642,0.3324190946643882,0.982753526602369,0.37413120532266686,0.1991411701556629,0.03022545214303411
0.3293536286401309,0.44851304585074453,0.9781531404647132,0.33255777113324486,0.19502594381821434,0.2795441407217772
0.33703873937703754,0.32520570370051266,0.9768678119231207,0.33645868398645573,0.0,0.04005285324964902
0.37484754008999055,0.43465108152998555,0.9547456760474189,0.38183402308865166,0.40982286634460546,0.1660748203815344
0.4500046717361637,0.5498164342777275,0.9599936234562877,0.45966416506603824,0.250402576489533,0.9447518374762574
0.22815670050567874,0.4712876405462456,0.9768260110146664,0.234480505336528,0.16326713186616568,0.23379304649434307
0.23578273368212832,0.2850318547557164,0.9531448790697743,0.24098532702322725,0.09438182143496153,0.09174993806259807
0.30790554126567593,0.44594264707994086,0.9743530399167347,0.31308290924932175,0.29871175523349436,0.14873234784044925
0.22944760805013462,0.29173308060138714,0.9717766532019384,0.2303320726322251,0.0,0.034684945082170286
0.3144644074457837,0.3223720424857719,0.9785076437801659,0.3161521554028633,0.15342637323313651,0.02593112560905112
0.4636968390991216,0.3693811417931523,0.9736600085148535,0.4639314072988654,0.1013598139202004,0.1944008588653068
0.24155012814802737,0.3133780400829037,0.9560069852959023,0.24584661689867526,0.008319914117015565,0.03930960442645966
0.19717450044894755,0.31593886567392787,0.9635659782039169,0.20346131759767133,0.08507783145464304,0.056569493764968205
0.24968858583822884,0.38236237357419456,0.9754218278981239,0.2524999504960298,0.030237967436035067,0.041952266908910726
0.20080001910593442,0.3147948706902741,0.974382365469661,0.20272865883843882,0.08606190731794595,0.0
0.2115672187415809,0.3048770564386814,0.9774566091893355,0.21254034573572797,0.021828591876901053,0.0
0.0728958437469754,0.2853764892277794,0.9806495099104562,0.07690936813132412,0.0,0.0
0.2979633325274763,0.38297027049019466,0.9752602974463456,0.30381576602443516,0.09169797817140812,0.7359815013626229
0.2804805645300841,0.3730668160082712,0.9807351156871894,0.2825290588305182,0.09232420826623725,0.5751920059459906
0.13461220190447618,0.3764844411895633,0.9777777225826402,0.13979921189679412,0.0,0.003138161697910645
0.25344860021795845,0.36925669045601844,0.9787705012146254,0.2545791172452031,0.2726784755770263,0.15162275993063012
0.23302368591184533,0.37803050972395735,0.9780795019973552,0.23740123957941428,0.22383252818035426,0.021389049467338345
0.34696837842152295,0.628699435661052,0.9767802304113491,0.3518049147541633,0.16917158704598317,0.31232967214468577
0.24110348503138024,0.6522877506378131,0.974878895909585,0.2533316171956991,0.3711755233494364,0.18093979684532166
0.27546609471767,0.7165237869584571,0.9752491204309857,0.2860438407160254,0.13786008230452673,0.30101577339169217
0.2538512494066057,0.7157962252952129,0.9751380276722579,0.2631334032989445,0.2062086240830202,0.10149475596663639
0.208867248531755,0.43345922064743414,0.9736191390243459,0.21357992911031462,0.09286097691894793,0.20381534395903875
0.1567005056787781,0.4198461590009429,0.978476540065705,0.16250173263895765,0.08561460010735372,0.04641175984804691
0.25190881273796,0.45723421262989605,0.9777782024040066,0.2569355062275994,0.3419216317767042,0.21306466264761748
0.2681161758131439,0.44815883819890195,0.9753904983853727,0.27006395912952214,0.10735373054213633,0.05500041291601289
0.391557271923955,0.4960055907369912,0.9774300778902492,0.3935763648244589,0.15101091429593844,0.3523825253943348
0.33942321027463523,0.3782985587577842,0.9825224220524544,0.33698342607077086,0.0,0.2514658518457346
0.2666057176184788,0.2853717026378897,0.9790596641498813,0.26598483198352507,0.09778135623546251,0.028491204888925595
0.20968763054150655,0.3831904536251239,0.9776859920272882,0.21204530603354385,0.238593666129898,0.042447766124370304
0.34896318881397814,0.43913132966680546,0.9546135275981394,0.36042850636621054,0.26999463231347287,0.46502601370881164
0.22202562290164674,0.5424546590272692,0.9524991806344547,0.22599552484109223,0.07622114868491679,0.049219588735651174
0.24723707657415506,0.41265670098651613,0.9779589539352295,0.25065840280390483,0.08257291107532654,0.049054422330497977
